,path,sentence,language
67,common_voice_zh-TW_30242322.mp3,直接放棄個人介紹,0
68,common_voice_zh-TW_30242323.mp3,淡信線,0
69,common_voice_zh-TW_30242324.mp3,頭屋交流道,0
70,common_voice_zh-TW_30242325.mp3,小旗草嶺道路,0
71,common_voice_zh-TW_30242327.mp3,台南市中華南路,0
72,common_voice_zh-TW_30242329.mp3,環北交流道,0
73,common_voice_zh-TW_30242330.mp3,這個網站現在超受歡迎,0
74,common_voice_zh-TW_30242331.mp3,民權一路,0
75,common_voice_zh-TW_30242336.mp3,現在的是新版了嗎,0
76,common_voice_zh-TW_30242337.mp3,台中市道路,0
77,common_voice_zh-TW_30242338.mp3,三峽拱橋,0
78,common_voice_zh-TW_30242339.mp3,港西街,0
79,common_voice_zh-TW_30242340.mp3,北宜高速公路,0
80,common_voice_zh-TW_30242342.mp3,沿山道,0
81,common_voice_zh-TW_30242343.mp3,台灣首條捷運路線,0
82,common_voice_zh-TW_30242345.mp3,溪州連絡道,0
83,common_voice_zh-TW_30242346.mp3,台北市站前商業區的道路,0
84,common_voice_zh-TW_30242347.mp3,高雄市的中華民國國道,0
85,common_voice_zh-TW_30242351.mp3,彰鹿交流道,0
86,common_voice_zh-TW_30242352.mp3,國道二號的系統交流道,0
87,common_voice_zh-TW_30242353.mp3,他是模擬的,0
88,common_voice_zh-TW_30242354.mp3,高雄市沿海路,0
89,common_voice_zh-TW_30242355.mp3,縱貫西部地區的快速公路,0
90,common_voice_zh-TW_30242366.mp3,台灣鐵路運輸,0
91,common_voice_zh-TW_30242367.mp3,基福公路,0
92,common_voice_zh-TW_30242368.mp3,中和交流道,0
93,common_voice_zh-TW_30242369.mp3,在天母某處的地下室,0
94,common_voice_zh-TW_30242370.mp3,茶香好香,0
95,common_voice_zh-TW_30242376.mp3,臺中捷運營運路線,0
96,common_voice_zh-TW_30242377.mp3,嘉義縣水上鄉,0
97,common_voice_zh-TW_30242378.mp3,前鎮區漁港路,0
98,common_voice_zh-TW_30242379.mp3,南清公路,0
99,common_voice_zh-TW_30242391.mp3,瑞金公路,0
100,common_voice_zh-TW_30242392.mp3,淡蘭古道,0
101,common_voice_zh-TW_30242393.mp3,碇坪路,0
102,common_voice_zh-TW_30242394.mp3,高雄市復興路,0
103,common_voice_zh-TW_30242395.mp3,要有美鈔從上面往下掉,0
104,common_voice_zh-TW_17376800.mp3,最近又開始了,0
105,common_voice_zh-TW_17376838.mp3,有很突兀的轉折,0
106,common_voice_zh-TW_17376848.mp3,桃園新竹與宜蘭假日哪裡好玩,0
107,common_voice_zh-TW_17376864.mp3,連續三天背著她,0
108,common_voice_zh-TW_17376881.mp3,過程中有人不斷教唆群眾,0
109,common_voice_zh-TW_17376898.mp3,在外面吃完就沒事,0
110,common_voice_zh-TW_17376905.mp3,因為時間也快到了,0
111,common_voice_zh-TW_17376911.mp3,聽了十分心動,0
112,common_voice_zh-TW_17376929.mp3,新的觀念,0
113,common_voice_zh-TW_17376939.mp3,想順遊東峰,0
114,common_voice_zh-TW_17376942.mp3,所有的事情一起爆出來,0
115,common_voice_zh-TW_30316936.mp3,公車路線,0
116,common_voice_zh-TW_30316937.mp3,至聖路,0
117,common_voice_zh-TW_30316938.mp3,彰南路,0
118,common_voice_zh-TW_30316939.mp3,太平山森林鐵路,0
119,common_voice_zh-TW_30316940.mp3,來讓大家做前端,0
120,common_voice_zh-TW_30336360.mp3,高屏地區的省道快速公路,0
121,common_voice_zh-TW_30336361.mp3,碧潭吊橋,0
122,common_voice_zh-TW_30336362.mp3,台北市文山區的纜車系統,0
123,common_voice_zh-TW_30336390.mp3,溝通授權免費使用,0
124,common_voice_zh-TW_30336391.mp3,適合工程師的刺青,0
125,common_voice_zh-TW_30336392.mp3,浸水營古道,0
126,common_voice_zh-TW_30336393.mp3,放給你看,0
127,common_voice_zh-TW_30336394.mp3,提問不知道會變如何,0
128,common_voice_zh-TW_30336400.mp3,臺南市歸仁區七甲里,0
129,common_voice_zh-TW_30336401.mp3,可分為中和線,0
130,common_voice_zh-TW_30336402.mp3,六合二路,0
131,common_voice_zh-TW_30336403.mp3,口罩遮的不是病毒,0
132,common_voice_zh-TW_30336404.mp3,直轄市定古蹟,0
133,common_voice_zh-TW_30336405.mp3,旱溪東西路,0
134,common_voice_zh-TW_30336406.mp3,竹東一交流道,0
135,common_voice_zh-TW_30336407.mp3,爛遊戲就算了,0
136,common_voice_zh-TW_30336408.mp3,安心的走在路上,0
137,common_voice_zh-TW_30336409.mp3,三角湧大橋,0
138,common_voice_zh-TW_30336434.mp3,阿里山林業鐵路,0
139,common_voice_zh-TW_30336436.mp3,台中捷運藍線,0
140,common_voice_zh-TW_30336437.mp3,中正紀念堂至新店車站區間,0
141,common_voice_zh-TW_30336439.mp3,道爺圳糯米橋,0
142,common_voice_zh-TW_30336475.mp3,旗山端,0
143,common_voice_zh-TW_30336476.mp3,太平山林業鐵道,0
144,common_voice_zh-TW_30336477.mp3,嘉義系統交流道,0
145,common_voice_zh-TW_30336479.mp3,快熱死了,0
146,common_voice_zh-TW_30336485.mp3,大安交流道,0
147,common_voice_zh-TW_30336486.mp3,機場端,0
148,common_voice_zh-TW_30336487.mp3,鳳楠路,0
149,common_voice_zh-TW_30336488.mp3,里港交流道,0
150,common_voice_zh-TW_30336489.mp3,但其實是同一個真人,0
151,common_voice_zh-TW_30336492.mp3,宜蘭縣,0
152,common_voice_zh-TW_30336494.mp3,早起的考驗,0
153,common_voice_zh-TW_30336495.mp3,一座公路橋梁,0
154,common_voice_zh-TW_30336497.mp3,台南關廟快速公路,0
155,common_voice_zh-TW_30336498.mp3,永康市中華路,0
156,common_voice_zh-TW_30336500.mp3,縱貫省道,0
157,common_voice_zh-TW_30336501.mp3,雙菁公路,0
158,common_voice_zh-TW_30336525.mp3,後豐大橋斷落事件,0
159,common_voice_zh-TW_30336526.mp3,竹北系統交流道,0
160,common_voice_zh-TW_30336527.mp3,等等會亂講話測試,0
161,common_voice_zh-TW_30336528.mp3,臺灣鐵路已廢止的路線,0
162,common_voice_zh-TW_30336530.mp3,台北捷運板橋線,0
163,common_voice_zh-TW_30336531.mp3,台中市豐原區,0
164,common_voice_zh-TW_30336533.mp3,台中市復興路,0
165,common_voice_zh-TW_30336534.mp3,民雄鄉聯絡中山高速公路的門戶,0
166,common_voice_zh-TW_30336536.mp3,那有估狗小姐,0
167,common_voice_zh-TW_30336539.mp3,濁水溪中沙大橋,0
168,common_voice_zh-TW_30336541.mp3,溪口河底隧道,0
169,common_voice_zh-TW_30336542.mp3,嘉義市自由路,0
170,common_voice_zh-TW_30336543.mp3,台中市道,0
171,common_voice_zh-TW_30336565.mp3,淡水線,0
172,common_voice_zh-TW_30336567.mp3,過個三天再試試看,0
173,common_voice_zh-TW_30336568.mp3,瑞水公路,0
174,common_voice_zh-TW_30336569.mp3,台北捷運東湖支線,0
175,common_voice_zh-TW_30336571.mp3,靳珩橋,0
176,common_voice_zh-TW_30336574.mp3,松山新店線,0
177,common_voice_zh-TW_30336576.mp3,同盟三路,0
178,common_voice_zh-TW_30336577.mp3,北部濱海公路,0
179,common_voice_zh-TW_30336578.mp3,伊拉橋,0
180,common_voice_zh-TW_30336584.mp3,高雄市翠華路,0
181,common_voice_zh-TW_30336586.mp3,明治橋,0
182,common_voice_zh-TW_30336587.mp3,臺灣道路,0
183,common_voice_zh-TW_30336588.mp3,這間好吃,0
184,common_voice_zh-TW_30336590.mp3,日月潭環湖公路,0
185,common_voice_zh-TW_30336594.mp3,台中市漢口路,0
186,common_voice_zh-TW_30336595.mp3,鳳仁路,0
187,common_voice_zh-TW_30336596.mp3,關山環鎮自行車道,0
188,common_voice_zh-TW_30336597.mp3,口罩地圖比較相關,0
189,common_voice_zh-TW_30336598.mp3,大學沒錢時用電腦,0
190,common_voice_zh-TW_30336606.mp3,比較會監控網路,0
191,common_voice_zh-TW_30336607.mp3,基隆市中正路,0
192,common_voice_zh-TW_30336609.mp3,中和二交流道,0
193,common_voice_zh-TW_30336610.mp3,可是有疫情不太好,0
194,common_voice_zh-TW_30336612.mp3,日本最好不要去,0
195,common_voice_zh-TW_21944124.mp3,還可以相信的黑客有誰？,0
196,common_voice_zh-TW_21944201.mp3,請告訴我可以用什麼方式最方便,0
197,common_voice_zh-TW_21944218.mp3,真是科學界的奇蹟,0
198,common_voice_zh-TW_22001939.mp3,歷年學測指考試題也不錯,0
199,common_voice_zh-TW_22001942.mp3,為何不能群眾募資？,0
200,common_voice_zh-TW_22008732.mp3,這實在是太困難了,0
201,common_voice_zh-TW_22008799.mp3,今天曬一下,0
202,common_voice_zh-TW_22008816.mp3,早在日本帝國時代,0
203,common_voice_zh-TW_22008820.mp3,上上下下的樓梯,0
204,common_voice_zh-TW_22008834.mp3,不是真皮的就是有這個壞處！,0
205,common_voice_zh-TW_22008856.mp3,也可以將自己的手機條碼印出來,0
206,common_voice_zh-TW_22008858.mp3,罄竹難書,0
207,common_voice_zh-TW_22008859.mp3,不要背課文了,0
208,common_voice_zh-TW_22008883.mp3,八年級上學期,0
209,common_voice_zh-TW_22008886.mp3,這世界充滿了正義與邪惡,0
210,common_voice_zh-TW_22008897.mp3,臺灣基督教全人協會,0
211,common_voice_zh-TW_22008915.mp3,下載的速度好慢,0
212,common_voice_zh-TW_22008916.mp3,東方也常常是把這個結合道德,0
213,common_voice_zh-TW_22008917.mp3,逾越合理使用,0
214,common_voice_zh-TW_22078883.mp3,此事件發生於今年三月,0
215,common_voice_zh-TW_22078893.mp3,歡迎各方人馬來參加,0
216,common_voice_zh-TW_22078914.mp3,這個案例有意思的是,0
217,common_voice_zh-TW_22078919.mp3,日本北海道拉麵台灣分店,0
218,common_voice_zh-TW_22078930.mp3,應該是可以,0
219,common_voice_zh-TW_22078983.mp3,買房屋頭期款是男人負責出錢嗎？,0
220,common_voice_zh-TW_22079023.mp3,流傳超過兩年了喔,0
221,common_voice_zh-TW_22079030.mp3,信託費用應由參與者自行負擔,0
222,common_voice_zh-TW_22079082.mp3,是台灣多地震的主因,0
223,common_voice_zh-TW_22079109.mp3,我剛剛吃飯的時候,0
224,common_voice_zh-TW_22079112.mp3,這個味道，是氰化物,0
225,common_voice_zh-TW_22079115.mp3,沒掌握到情報,0
226,common_voice_zh-TW_22079118.mp3,中華人民共和國是美好的世界,0
227,common_voice_zh-TW_22079162.mp3,從下一代開始的族語教學，是語言復育的必經之路,0
228,common_voice_zh-TW_22079169.mp3,但就算這個問題解決了,0
229,common_voice_zh-TW_22079269.mp3,好像很符合他一直很低調的行事風格,0
230,common_voice_zh-TW_22079319.mp3,通知單沒註明,0
231,common_voice_zh-TW_22079324.mp3,再經加工即可製成梅醬、梅乾,0
232,common_voice_zh-TW_22079466.mp3,等到逐漸建立模型,0
233,common_voice_zh-TW_22079482.mp3,民主在未來會長成什麼樣子？,0
234,common_voice_zh-TW_22079564.mp3,你被騙了嗎？,0
235,common_voice_zh-TW_22079569.mp3,讓投入創新的人盡情實驗,0
236,common_voice_zh-TW_22079591.mp3,可惡好羨慕喔,0
237,common_voice_zh-TW_19866040.mp3,一點都沒有代表對方有比你多好,0
238,common_voice_zh-TW_19866348.mp3,昨天也在看,0
239,common_voice_zh-TW_19866349.mp3,剛剛請我們發文給銀行,0
240,common_voice_zh-TW_19866350.mp3,滿室梅香撲鼻而來,0
241,common_voice_zh-TW_19866416.mp3,你不就是想要我的錢嗎?,0
242,common_voice_zh-TW_19866417.mp3,確定之比率,0
243,common_voice_zh-TW_19866439.mp3,當群組裡傳來可疑的訊息時,0
244,common_voice_zh-TW_19866441.mp3,本案負擔比例,0
245,common_voice_zh-TW_19866442.mp3,也經由中研院史語所等單位協力採集,0
246,common_voice_zh-TW_19866478.mp3,都行，沒差,0
247,common_voice_zh-TW_19866480.mp3,卸任十五天前,0
248,common_voice_zh-TW_19866481.mp3,來呈現所有人的光譜,0
249,common_voice_zh-TW_19866482.mp3,我想我們都是好人,0
250,common_voice_zh-TW_19866483.mp3,在世界重新思考政府治理的此時,0
251,common_voice_zh-TW_19866484.mp3,意外的是,0
252,common_voice_zh-TW_19866929.mp3,而我們在造魚塭,0
253,common_voice_zh-TW_19866930.mp3,有點看不懂是在做啥,0
254,common_voice_zh-TW_19866939.mp3,有相同疑慮的家長們,0
255,common_voice_zh-TW_19866941.mp3,演算法需要,0
256,common_voice_zh-TW_19866957.mp3,刑法第五十九條,0
257,common_voice_zh-TW_19965894.mp3,擊倒語言對我們智慧的蠱惑,0
258,common_voice_zh-TW_19966222.mp3,當然濕的時候不要拿去插電,0
259,common_voice_zh-TW_19966223.mp3,因為頻道不是開放式,0
260,common_voice_zh-TW_19966242.mp3,身為一個公民我們是否能幫幫忙,0
261,common_voice_zh-TW_19966243.mp3,應記載及不得記載事項,0
262,common_voice_zh-TW_19966244.mp3,所以只會看到一個,0
263,common_voice_zh-TW_19966245.mp3,那跟他的過往衝突,0
264,common_voice_zh-TW_19966246.mp3,請載明於計畫書適當章節,0
265,common_voice_zh-TW_19966265.mp3,也太冷清了,0
266,common_voice_zh-TW_19966289.mp3,我贊成只要一個人即可,0
267,common_voice_zh-TW_19966303.mp3,所以這人是惡意的,0
268,common_voice_zh-TW_19966304.mp3,貢獻所長,0
269,common_voice_zh-TW_18735115.mp3,採用最大公約數來解決問題,0
270,common_voice_zh-TW_18735125.mp3,除了托育、托幼以外,0
271,common_voice_zh-TW_18735128.mp3,臨時用水執照,0
272,common_voice_zh-TW_18735140.mp3,應採多少比率,0
273,common_voice_zh-TW_18735142.mp3,如果大家認為非解決不可,0
274,common_voice_zh-TW_18735145.mp3,讓住戶瞭解計畫內容,0
275,common_voice_zh-TW_18735146.mp3,把重要的工作耽擱下來,0
276,common_voice_zh-TW_18735147.mp3,籌備會下完結論,0
277,common_voice_zh-TW_18735148.mp3,相對不利之差別待遇,0
278,common_voice_zh-TW_18735154.mp3,所以也希望帶一二位來列席,0
279,common_voice_zh-TW_18735157.mp3,要是妳不願意花錢買,0
280,common_voice_zh-TW_18735158.mp3,昨天看到這則新聞,0
281,common_voice_zh-TW_18735160.mp3,改建可申請容積獎勵,0
282,common_voice_zh-TW_18735161.mp3,後續作為爭議處理參考,0
283,common_voice_zh-TW_18735163.mp3,供給將來分組參考,0
284,common_voice_zh-TW_18735170.mp3,確認安裝意願,0
285,common_voice_zh-TW_18735173.mp3,我個人認為沒有必要設立很多組,0
286,common_voice_zh-TW_18735174.mp3,還是包括民間人士社會賢達在内,0
287,common_voice_zh-TW_18735175.mp3,僅做一宣示,0
288,common_voice_zh-TW_18735176.mp3,南部現在應該天氣很熱吧？,0
289,common_voice_zh-TW_18735178.mp3,所有的資源,0
290,common_voice_zh-TW_18735180.mp3,但這幾個字,0
291,common_voice_zh-TW_18735183.mp3,直接溝通是最有效的方式,0
292,common_voice_zh-TW_18735185.mp3,所以必須以效率為主要的思考中心,0
293,common_voice_zh-TW_18735194.mp3,我們希望解決問題,0
294,common_voice_zh-TW_18735195.mp3,纜線地下化,0
295,common_voice_zh-TW_18735196.mp3,維護民眾權益,0
296,common_voice_zh-TW_18735198.mp3,八年前這裡還是臺北縣,0
297,common_voice_zh-TW_18735199.mp3,把大家的資料彙整,0
298,common_voice_zh-TW_18735200.mp3,副組長多一點,0
299,common_voice_zh-TW_18735201.mp3,纜線標章及相關計畫,0
300,common_voice_zh-TW_18735202.mp3,在整個全國的結構上,0
301,common_voice_zh-TW_18735203.mp3,新北市政府經濟發展局,0
302,common_voice_zh-TW_18735208.mp3,謝謝家豪媽媽,0
303,common_voice_zh-TW_18735210.mp3,叫一堆人來排排坐,0
304,common_voice_zh-TW_18735211.mp3,至於為什麼開這個會,0
305,common_voice_zh-TW_18735212.mp3,感恩新北市民的付託,0
306,common_voice_zh-TW_18735213.mp3,永和區地下水品質監測,0
307,common_voice_zh-TW_18735219.mp3,罵夠了沒？,0
308,common_voice_zh-TW_18735222.mp3,第八十七條規定,0
309,common_voice_zh-TW_18735225.mp3,建議名稱改為資料整理,0
310,common_voice_zh-TW_18735226.mp3,我們已經上工,0
311,common_voice_zh-TW_18735228.mp3,請提供三家估價報告書,0
312,common_voice_zh-TW_18516087.mp3,就是多了一分親切感,0
313,common_voice_zh-TW_18516113.mp3,已規劃二十一處產業基地,0
314,common_voice_zh-TW_18516120.mp3,真的沒有辦法嗎？,0
315,common_voice_zh-TW_18519370.mp3,傷害的感受是主觀的,0
316,common_voice_zh-TW_18519382.mp3,一段五百號,0
317,common_voice_zh-TW_18519411.mp3,來來來,0
318,common_voice_zh-TW_18519416.mp3,幫陳醫師挑了一朵胸花,0
319,common_voice_zh-TW_18718162.mp3,大家儘快提出來討論,0
320,common_voice_zh-TW_18718164.mp3,研究組是將來的重心,0
321,common_voice_zh-TW_18718165.mp3,請提供建物謄本,0
322,common_voice_zh-TW_18718173.mp3,不能再任意切割,0
323,common_voice_zh-TW_18718174.mp3,我覺得請人來參加,0
324,common_voice_zh-TW_18718212.mp3,都更為何無法通過,0
325,common_voice_zh-TW_18718228.mp3,整體服務滿意度,0
326,common_voice_zh-TW_18718235.mp3,在木櫃子上,0
327,common_voice_zh-TW_18718241.mp3,我覺得大家交換一下意見也無妨,0
328,common_voice_zh-TW_18718243.mp3,有關榕樹移植,0
329,common_voice_zh-TW_18718244.mp3,居住正義及居住安全,0
330,common_voice_zh-TW_18718246.mp3,台電林口電廠點火順利,0
331,common_voice_zh-TW_18718249.mp3,個人建議,0
332,common_voice_zh-TW_18718250.mp3,看起來很有質感,0
333,common_voice_zh-TW_18718265.mp3,檢具申請書,0
334,common_voice_zh-TW_18718269.mp3,我是以這樣的心情面對,0
335,common_voice_zh-TW_18718270.mp3,新店都市計畫,0
336,common_voice_zh-TW_18718274.mp3,在這樣的重大會議出席發言,0
337,common_voice_zh-TW_18718283.mp3,與其他的議事組安全組新聞組一樣,0
338,common_voice_zh-TW_18718285.mp3,凝聚力量讓大家配合完成,0
339,common_voice_zh-TW_18718292.mp3,社員有任何問題都提出來,0
340,common_voice_zh-TW_18718294.mp3,尊重過去的交往經驗,0
341,common_voice_zh-TW_18718298.mp3,人類生活和社會狀況,0
342,common_voice_zh-TW_18718299.mp3,經營共同生活,0
343,common_voice_zh-TW_17585213.mp3,防治少年犯罪,0
344,common_voice_zh-TW_17585221.mp3,覺得有點無聊,0
345,common_voice_zh-TW_17585222.mp3,所以就是個工具人嘛,0
346,common_voice_zh-TW_17585271.mp3,還是很喜歡我跟她聊天,0
347,common_voice_zh-TW_17585273.mp3,以滿足居民的心靈,0
348,common_voice_zh-TW_17585408.mp3,無法避免的她又被痛打了一頓,0
349,common_voice_zh-TW_17585449.mp3,直到今日都沒有中斷,0
350,common_voice_zh-TW_17585450.mp3,不一定會站在我們這邊,0
351,common_voice_zh-TW_17585455.mp3,你為什麼不回家？,0
352,common_voice_zh-TW_17585489.mp3,啊～,0
353,common_voice_zh-TW_17585493.mp3,跨世紀市政建設藍圖,0
354,common_voice_zh-TW_18262656.mp3,令人無法逃脫,0
355,common_voice_zh-TW_18262659.mp3,過去多數家庭,0
356,common_voice_zh-TW_18262662.mp3,我這裡沒有多餘的床,0
357,common_voice_zh-TW_18262673.mp3,天經地義不是嗎？,0
358,common_voice_zh-TW_18262676.mp3,福壽街優質職缺,0
359,common_voice_zh-TW_18262707.mp3,創辦人將分享,0
360,common_voice_zh-TW_18262714.mp3,自己尋找的是跳脫的可能,0
361,common_voice_zh-TW_18262728.mp3,很多事情,0
362,common_voice_zh-TW_18262738.mp3,邀集相關專家學者,0
363,common_voice_zh-TW_18262740.mp3,吸引人才並留住人才,0
364,common_voice_zh-TW_18262747.mp3,提早布局放眼未來,0
365,common_voice_zh-TW_18262751.mp3,是真的嗎？,0
366,common_voice_zh-TW_18262756.mp3,同安市場,0
367,common_voice_zh-TW_18262762.mp3,苗栗高等學校,0
368,common_voice_zh-TW_18262771.mp3,總統就政策急轉彎,0
369,common_voice_zh-TW_17407776.mp3,持續針對危險建築進行盤點,0
370,common_voice_zh-TW_17407781.mp3,一位小姐跑來,0
371,common_voice_zh-TW_17407783.mp3,繞去買羽絨衣,0
372,common_voice_zh-TW_17407794.mp3,讓我坐在妳身旁，肩並著肩,0
373,common_voice_zh-TW_17407811.mp3,新筆電看起來性能也沒差很多,0
374,common_voice_zh-TW_17407835.mp3,事情終究還沒解決,0
375,common_voice_zh-TW_17407847.mp3,在機場找了一段時間,0
376,common_voice_zh-TW_17407867.mp3,恐懼心痛的時刻,0
377,common_voice_zh-TW_17407881.mp3,與會者不同的觀點,0
378,common_voice_zh-TW_17407883.mp3,知道又不小心說錯話了,0
379,common_voice_zh-TW_17407892.mp3,像在黑暗中看見一線光芒,0
380,common_voice_zh-TW_21958983.mp3,都有講述會遇到的問題,0
381,common_voice_zh-TW_22119384.mp3,讓水果出得去，豬瘟進不來,0
382,common_voice_zh-TW_22119426.mp3,在去年首次舉辦的黑客松中,0
383,common_voice_zh-TW_22119435.mp3,四百萬年以來,0
384,common_voice_zh-TW_22119513.mp3,就不同方案作利弊得失的分析,0
385,common_voice_zh-TW_22119524.mp3,是否濫用壟斷的地位,0
386,common_voice_zh-TW_22119541.mp3,推給「駭客入侵」就對了！,0
387,common_voice_zh-TW_22120505.mp3,不能夠適應改變的人,0
388,common_voice_zh-TW_22120514.mp3,這個案子就是用類似的精神,0
389,common_voice_zh-TW_22120690.mp3,也加入蔥花,0
390,common_voice_zh-TW_22120691.mp3,趕快轉貼告知大家吧！,0
391,common_voice_zh-TW_22120701.mp3,只聽得懂法官跟書記官說話,0
392,common_voice_zh-TW_22120717.mp3,我的能力就到這裡了,0
393,common_voice_zh-TW_22120722.mp3,給你滿滿的大平台,0
394,common_voice_zh-TW_24577503.mp3,發票存在哪個載具,0
395,common_voice_zh-TW_24577504.mp3,沒人去，怎麼會有討論度？,0
396,common_voice_zh-TW_24577564.mp3,在他眼裡就像琥珀一樣,0
397,common_voice_zh-TW_24577566.mp3,把臺灣的民主,0
398,common_voice_zh-TW_24577568.mp3,前者會讓司機取得乘客手機,0
399,common_voice_zh-TW_24577604.mp3,下五組,0
400,common_voice_zh-TW_24577607.mp3,她覺得這樣很快,0
401,common_voice_zh-TW_24577608.mp3,該怎麼辦,0
402,common_voice_zh-TW_24577639.mp3,顯示載具條碼給店員掃,0
403,common_voice_zh-TW_24577641.mp3,今天也要上映了,0
404,common_voice_zh-TW_24577642.mp3,所謂的西藏和平協議,0
405,common_voice_zh-TW_24577643.mp3,反送中,0
406,common_voice_zh-TW_24577644.mp3,要開始統計了嗎？,0
407,common_voice_zh-TW_24577661.mp3,日本人傑出的一手,0
408,common_voice_zh-TW_24577665.mp3,游錫堃現在在當立法院長,0
409,common_voice_zh-TW_24577693.mp3,只能走過這鐵捲門,0
410,common_voice_zh-TW_24577694.mp3,然後，我有聽到一個說法,0
411,common_voice_zh-TW_24577736.mp3,等一下議員進場,0
412,common_voice_zh-TW_24577738.mp3,檔案裡面,0
413,common_voice_zh-TW_24577739.mp3,好像有說明這件事,0
414,common_voice_zh-TW_24577740.mp3,每一個老年人,0
415,common_voice_zh-TW_24577771.mp3,玉山銀行改版,0
416,common_voice_zh-TW_24577772.mp3,把個資賣掉,0
417,common_voice_zh-TW_24577773.mp3,有人付不到那樣的錢啊,0
418,common_voice_zh-TW_24577775.mp3,讓大眾親手參與,0
