,path,sentence,language
36,common_voice_id_26208583.mp3,Anda dan sayalah yang menjalankan Senat.,1
37,common_voice_id_26208584.mp3,"""Program Prestasi Akademik"" menyediakan alat tambahan kepada siswa yang berpartisipasi untuk berhasil di sekolah hukum.",1
38,common_voice_id_26208598.mp3,Warga daerah secara aktif berpartisipasi dalam Pemberontakan November dan Pemberontakan Januari.,1
39,common_voice_id_26208599.mp3,Esker dapat dideskripsikan sebagai gelombang berkelok panjang yang terdiri atas dari pasir dan kerikil.,1
40,common_voice_id_26208600.mp3,Anak laki-laki berkaus merah memegang kamera.,1
41,common_voice_id_26208602.mp3,Ekonomi kesehatan mental menghadirkan serangkaian tantangan unik bagi para peneliti.,1
42,common_voice_id_26208603.mp3,"""Club"" dan ""Time Out"" New York.",1
43,common_voice_id_26208618.mp3,"Setelah dinasnya di Senat, Bowring terus bertani di dekat Merriman.",1
44,common_voice_id_26208620.mp3,Kereta beroperasi dari Bandara Manchester dan Preston ke Glasgow Central dan Edinburgh Waverley.,1
45,common_voice_id_26208622.mp3,"Johnson mendirikan firma kebijakan publik dan komunikasi publik, Janis Johnson and Associates, di Winnipeg.",1
46,common_voice_id_26208626.mp3,Juara kedua menerima hadiah uang tunai sebesar separuh dari jumlah hadiah pertama.,1
47,common_voice_id_26208658.mp3,Seorang pria dengan topi konstruksi terpasang sabuk pengaman.,1
48,common_voice_id_26208659.mp3,Grup tersebut berfungsi sebagai unit cadangan selama dua tahun kemudian dalam satu dekade.,1
49,common_voice_id_26212975.mp3,"Dalam ""Young Hercules"", dia perankan oleh Dean O'Gorman.",1
50,common_voice_id_26212977.mp3,Ku harap mereka menghentikan latihan mereka itu.,1
51,common_voice_id_26212978.mp3,"Hidup secara universal dihormati, dan mati diratapi.",1
52,common_voice_id_26212979.mp3,Wanita di ruang remang-remang memegang anak panah.,1
53,common_voice_id_26212980.mp3,Sekelompok orang tua berkumpul di sekitar meja memandang ke kejauhan.,1
54,common_voice_id_26212987.mp3,Salah satu artefak paling murni yang ditemukan di situs itu adalah tongkat uskup Whithorn.,1
55,common_voice_id_26212988.mp3,"Dalam hal ini, pindahlah ke tempat lain.",1
56,common_voice_id_26212989.mp3,Dia meninggalkan SMA untuk mengikuti kelas tari di Chicago.,1
57,common_voice_id_26212990.mp3,Cage menyarankan Paik untuk memeriksa musik Oriental dan agama Oriental.,1
58,common_voice_id_26212991.mp3,"Bagian kerangka dari bahan ini sering disebut dengan ""matriks"" atau ""bingkai"".",1
59,common_voice_id_26213002.mp3,Ini terbuat dari baja karbon dengan pegangan plastik.,1
60,common_voice_id_26213003.mp3,"Stafford berusaha untuk menyatukan pihak oposisi, namun usahanya gagal karena terlalu banyak perbedaan di antara kedua kubu.",1
61,common_voice_id_26213004.mp3,"Sekarang, Bintang Luyten bergerak menjauh dari Tata Surya.",1
62,common_voice_id_26213005.mp3,"Usai pemilihan berakhir, Roch ternyata tidak terpilih masuk ke dalam jajaran kabinet baru Filmon.",1
63,common_voice_id_26213006.mp3,"Kemudian pada bulan yang sama, Terrell mendapatkan tiga hit lagi, termasuk sebuah three-run home run.",1
64,common_voice_id_26213012.mp3,Livy memulai dengan imamat yang didirikan Numa.,1
65,common_voice_id_26213013.mp3,Ski ini melekat pada sepatu pemain ski.,1
66,common_voice_id_26213014.mp3,"Kini, nama itu diucapkan sama dengan “Hollywood”.",1
67,common_voice_id_26213015.mp3,Seorang pria berdiri di jalanan yang padat dengan gedung dan toko di belakangnya.,1
68,common_voice_id_26213300.mp3,"Ini membuat Ira menghadiahi Donald bersaudara dengan nilai A, yang sangat menggembirakan mereka.",1
69,common_voice_id_26213301.mp3,Kupu-kupu itu biasanya ditemukan di hutan yang lembap dan berguguran daunnya.,1
70,common_voice_id_26213302.mp3,Empat sampai enam telur ditaruh.,1
71,common_voice_id_26213303.mp3,Nampak seperti hanya beberapa menit.,1
72,common_voice_id_26213305.mp3,Yang pertama dikenal sebagai perikanan reduksi.,1
73,common_voice_id_26213306.mp3,"Pria ini terlihat sangat mirip, kecuali sekarang perannya terbalik.",1
74,common_voice_id_26213307.mp3,"Salah satu dari sepupunya yang kedua adalah mantan Perdana Menteri Inggris, David Cameron.",1
75,common_voice_id_26213308.mp3,Hanya edisi awal yang memiliki adaptor.,1
76,common_voice_id_26213309.mp3,"Misalnya, setiap jenis mewarisi metode.",1
77,common_voice_id_26213310.mp3,"Pandangannya tentang Marxisme memengaruhi Filippo Turati, yang menjadi pasangannya.",1
78,common_voice_id_26213311.mp3,Dia mendukung sejumlah kontes berbicara bahasa asing.,1
79,common_voice_id_26213312.mp3,Ini adalah piagam perusahaan kami.,1
80,common_voice_id_26213313.mp3,"Akan tetapi, muncul keraguan pada teori ini.",1
81,common_voice_id_26213314.mp3,"Penentuan ini membuat mereka berada di fase gugur, di mana dia kalah dari Ontario's Sherry Middaugh.",1
82,common_voice_id_26213505.mp3,Dia telah lama bekerja sebagai gitaris untuk sesi rekaman.,1
83,common_voice_id_26213506.mp3,Tahun berikutnya Eastern Union Railway memulai pelayanan ke Norwich Victoria.,1
84,common_voice_id_26213507.mp3,Tak seorang pun ingin mendengar pengumumannya.,1
85,common_voice_id_26213508.mp3,Ia mendapatkan gelar Master of Arts.,1
86,common_voice_id_26213509.mp3,Rayford Logan adalah profesor emeritus sejarah di Universitas Howard.,1
87,common_voice_id_26213520.mp3,Dia menyimpulkan bahwa itu adalah mereka.,1
88,common_voice_id_26213521.mp3,Perlombaan untuk mengalahkan rekor waktu.,1
89,common_voice_id_26213522.mp3,Kartu yang tersisa ditempatkan di samping menghadap ke bawah.,1
90,common_voice_id_26213523.mp3,Semua versi mesin ini menggunakan deret waktu.,1
91,common_voice_id_26213524.mp3,Ini merupakan titik di mana hidupnya mulai berubah.,1
92,common_voice_id_26240329.mp3,Laktoferin terikat pada lipoprotein yang sama sehingga mengusir partikel virus.,1
93,common_voice_id_26240330.mp3,"Tak lama kemudian para pelopor yang berasal dari Widham County, Vermont tiba dan mendirikan gereja Baptis.",1
94,common_voice_id_26240331.mp3,"Belakangan, Perazich bekerja untuk Divisi Rehabilitasi Industri di Misi Yugoslavia.",1
95,common_voice_id_26240332.mp3,"Jika periodenya lebih panjang, pengecekan teratur harus diadakan jika ditemukan polimer.",1
96,common_voice_id_26240338.mp3,"Barrington dan Jervis, Earl Saint Vincent berikutnya tetap berteman baik sepanjang hidup mereka.",1
97,common_voice_id_26240339.mp3,"Hubaekje tidak hanya terguncang karena kekalahan militer, namun juga kondisi internal kerajaan yang mengalami kekacauan.",1
98,common_voice_id_26240340.mp3,Fasilitas untuk sekolah dasar dan menengah dipisahkan.,1
99,common_voice_id_26240341.mp3,Tukang las mengelas balok ke tempatnya sementara pekerja lainnya menyusun balok.,1
100,common_voice_id_26240342.mp3,Siapa yang Melakukannya?,1
101,common_voice_id_26240348.mp3,"Ini adalah varian ""Labidochromis caeruleus"" yang terbentuk secara alami.",1
102,common_voice_id_26240349.mp3,Sekolah ini dianugerahi status spesialis Sekolah Tinggi Teknologi dan Olahraga.,1
103,common_voice_id_26240350.mp3,"Mereka hanya pernah merekam satu lagu, berjudul “Trip to Orion.”",1
104,common_voice_id_26240351.mp3,"Meskipun begitu, sekolah kemudian hancur saat Jepang menginvasi Klang.",1
105,common_voice_id_26240352.mp3,"Kedai tua lainnya adalah Ingleside, yang sekarang dibangun kembali sebagai toko roti Ingleside.",1
106,common_voice_id_26240353.mp3,Kota ini dikenal sebagai Kahlberg selama masa tersebut.,1
107,common_voice_id_26240354.mp3,"Dia juga tampil di acara ""So You Wanna be a Popstar?""",1
108,common_voice_id_26240355.mp3,Dia adalah pencipta model sejarah O'Rahilly yang memiliki warisan campuran.,1
109,common_voice_id_26240356.mp3,Timaru adalah pelabuhan ikan terbesar kedua di Selandia Baru.,1
110,common_voice_id_26240393.mp3,Dia merupakan anak kedua dari tiga bersaudari.,1
111,common_voice_id_26240394.mp3,Aku bisa menulis buku tentang itu.,1
112,common_voice_id_26240395.mp3,Lebar ban bergantung pada ukuran mesin mobil.,1
113,common_voice_id_26240401.mp3,Seorang pria dan wanita di luar mobil yang penuh dengan barang.,1
114,common_voice_id_26240402.mp3,Pesawat petarung itu merupakan pesawat petarung pertama yang seluruhnya dari logam di Angkatan Udara Kerajaan Inggris.,1
115,common_voice_id_26240403.mp3,Dan yang kaupilihkan untukku adalah hal-hal tentang perbudakan dan ketakutan!,1
116,common_voice_id_26240404.mp3,Kemenangan Brasil atas tuan rumah membantu membawa mereka ke final melawan Italia.,1
117,common_voice_id_26240405.mp3,"""Ini ditarik,"" kata Jo, ""seberat gerobak.""",1
118,common_voice_id_26240406.mp3,"Kau terlihat mudah mual siang ini, ia memulai.",1
119,common_voice_id_26240407.mp3,Edvard Grieg menggubah gerakan pada Konserto Pianonya dalam kunci D-flat.,1
120,common_voice_id_26240408.mp3,Kadal ini termasuk tokek berukuran sedang.,1
121,common_voice_id_26240409.mp3,Salah satu versi Sipa menggunakan cincin yang tengahnya diberi kain atau benang warna yang akan ditendang.,1
122,common_voice_id_26240410.mp3,Jalan raya memiliki batas kecepatan kontinu di New South Wales.,1
123,common_voice_id_26240416.mp3,Desa itu terletak di atas tepi sungai kiri sungai Rhone.,1
124,common_voice_id_26240417.mp3,Bagaimana dengan pemeriksaan itu?,1
125,common_voice_id_26240418.mp3,Sir Sean menatapnya dengan penuh rasa kagum.,1
126,common_voice_id_26240419.mp3,Anak laki-laki dan perempuan difabel juga berpartisipasi dalam program Kepramukaan.,1
127,common_voice_id_26240420.mp3,Dia berlabuh di teluk sebagai pencegahan dari kemungkinan serangan.,1
128,common_voice_id_26240421.mp3,"Karena interior tidak banyak berubah selain kursinya, kritik tersebut tetap ada.",1
129,common_voice_id_26240422.mp3,"Program ini juga didukung oleh hibah dari produsen mobil, Toyota.",1
130,common_voice_id_26240423.mp3,Baterai tersebut diawaki oleh kru senjata dan garnisun yang ditempatkan di Fort Leonardo.,1
131,common_voice_id_26240427.mp3,"Saat dimulai ulang, file akan dimulai kembali dari simpanan terakhir.",1
132,common_voice_id_26240435.mp3,"Malam itu dia menulis di buku hariannya, Adlai sudah mati.",1
133,common_voice_id_26240437.mp3,"Awalnya, pekerjaan utama mereka ada di bidang peternakan.",1
134,common_voice_id_26240440.mp3,Beberapa barang peninggalan tersebut diterjemahkan ke bahasa Minden.,1
135,common_voice_id_26240442.mp3,"Ini memungkinkan pergerakan tubuh, mempertahankan postur, dan mengedarkan darah ke seluruh tubuh.",1
136,common_voice_id_26240444.mp3,Beberapa dinamakan sesuai dengan nama institusi bergengsi atau tokoh teater.,1
137,common_voice_id_26240445.mp3,Tempat itu telah disebut pusat budaya Cherokee.,1
138,common_voice_id_26240446.mp3,Gadis muda berkaus hijau itu makan apel hijau di jalan.,1
139,common_voice_id_26240447.mp3,Ibukotanya adalah Mocoa.,1
140,common_voice_id_26240448.mp3,"Dia pun ditangkap, tetapi kemudian dibebaskan tanpa tuduhan.",1
141,common_voice_id_26240449.mp3,Guerrero dikenal orang yang pendiam dan fokus.,1
142,common_voice_id_26240451.mp3,Lee Patterson harus menulis skenario.,1
143,common_voice_id_26240452.mp3,"Dia mencuri karung, dan mencoba melarikan diri lagi.",1
144,common_voice_id_26240453.mp3,Peron utara memiliki pintu exit-only di ujung utara paling ujung.,1
145,common_voice_id_26240454.mp3,"Kesepakatan kritis situs itu terbaca, klasik A.",1
146,common_voice_id_26240455.mp3,Dan juga menyerukan kode etik parlementer untuk mengakhiri korupsi.,1
147,common_voice_id_26240456.mp3,Tiga laki-laki duduk di bangku semen dengan dinding bata di belakang mereka,1
148,common_voice_id_26240457.mp3,Anda tidak bisa lepas dari fakta.,1
149,common_voice_id_26240458.mp3,"Dia dimakamkan di kampung halamannya di Evansville, Wisconsin.",1
150,common_voice_id_26240459.mp3,Lokomotif juga memakai fitur mekanik baru yang bertujuan untuk mengurangi biaya perawatan.,1
151,common_voice_id_26240460.mp3,Artikel ini membahas dua bentuk teorema Peetre.,1
152,common_voice_id_26240461.mp3,Perubahan ini dimaksudkan untuk meningkatkan jumlah pembaca dan pendapatan iklan.,1
153,common_voice_id_26240462.mp3,"Ya, tapi mereka mungkin mengajariku kesalahan!",1
154,common_voice_id_26240464.mp3,Ben juga menunjukkan penampilan pertamanya di Parade Hari Saint Patrick Boston.,1
155,common_voice_id_26240469.mp3,Private Eye merupakan majalah satire dwi mingguan Inggris.,1
156,common_voice_id_26240470.mp3,"Mereka membayangkan suatu masyarakat di perbatasan, yang memberi kesempatan untuk inovasi dan percobaan sosial.",1
157,common_voice_id_26240471.mp3,Ini serupa dengan tujuan dibuatnya kain pelindung kepala milik orang-orang Eropa.,1
158,common_voice_id_26240477.mp3,"Pada saat ini, Daegu kalah.",1
159,common_voice_id_26240478.mp3,Perampokan tersebut teliti dan tanpa korban.,1
160,common_voice_id_26240479.mp3,Latihan ini terbukti sebagian besar merupakan latihan perang antipesawat dan antikapal selam.,1
161,common_voice_id_26240480.mp3,"Tamu utama dalam acara keduanya adalah calon Gubernur Demokrat, Rory Reid.",1
162,common_voice_id_26240481.mp3,Bahasa Siuslaw telah punah.,1
163,common_voice_id_26240482.mp3,Itu juga merupakan salah satu lagu paling sukses yang ditulis oleh Cris Morena.,1
164,common_voice_id_26240483.mp3,"Dia dilahirkan di Akron, Ohio, dari orang tua Swiss-Jerman.",1
165,common_voice_id_26240484.mp3,"Selain usaha keras studio mereka, Leaves' Eyes juga melakukan tur secara ekstensif.",1
166,common_voice_id_26240485.mp3,Dua orang yang sedang bertugas terbunuh.,1
167,common_voice_id_26240486.mp3,Mantan peserta debat meliputi mantan Perdana Mengeri John Howard dan Hakim Michael Kirby.,1
168,common_voice_id_26240487.mp3,"Itu ditemukan di anak benua India, China, dan Asia Tenggara.",1
169,common_voice_id_26240488.mp3,Keempat Pengadilan tetap digunakan untuk masalah sipil.,1
170,common_voice_id_26240489.mp3,Itu telah memisahkan lingkungan yang satu dengan yang lain.,1
171,common_voice_id_26240490.mp3,Traktor dikemudikan di lapangan.,1
172,common_voice_id_26240491.mp3,"Akhirnya, kereta-kereta api ini menjadi Aerotrain.",1
173,common_voice_id_26240492.mp3,Identitas istri Piankh tidak dapat dipastikan.,1
174,common_voice_id_26240493.mp3,Komisaris tidak semuanya dipilih secara bersamaan.,1
175,common_voice_id_26240494.mp3,"Ia lahir dan tinggal di Montevideo, ibukota Uruguay.",1
176,common_voice_id_26240495.mp3,"Dayung dipegang dengan dua tangan, agak berjauhan satu sama lain.",1
177,common_voice_id_26240496.mp3,Aku mendapati duvet lebih nyaman daripada selimut,1
178,common_voice_id_26240497.mp3,Pria yang lebih tua merawat jalanya,1
179,common_voice_id_26240498.mp3,Anda semua di Mozilla benar-benar harus mencantumkan semua huruf alfabet ke dalamnya.,1
180,common_voice_id_26240500.mp3,Dia mengembangkan suara nyanyian bariton sebagai seorang pemuda.,1
181,common_voice_id_26240501.mp3,Ducks berhasil mencapai kejuaraan melawan Hawks.,1
182,common_voice_id_26240502.mp3,Orang-orang berkata Para Gipsi menghabiskan waktu mereka mengelabui orang-orang.,1
183,common_voice_id_26240503.mp3,"Yesus Kristus, Darah yang berharga!",1
184,common_voice_id_26240504.mp3,Mudah terpeleset saat berkendara di atas es.,1
185,common_voice_id_26240505.mp3,Troli belanja yang disediakan Tesco memiliki roda yang sangat lemah.,1
186,common_voice_id_26240506.mp3,Pelek rodaku terbuat dari krom.,1
187,common_voice_id_26240507.mp3,"Oleh karena itu, mereka memerintahkan kurcaci untuk menempa rantai yang tidak bisa dipatahkan.",1
188,common_voice_id_26240508.mp3,Seringkali pertunjukan ini membantu negara Rekanan memperoleh Status Tes.,1
189,common_voice_id_26240509.mp3,"Dengan demikian, Gators disebut favorit pramusim yang layak diulang oleh banyak pakar media.",1
190,common_voice_id_26240510.mp3,MacNeil bertindak sebagai Ketua Dewan Direksi Koloni MacDowell.,1
191,common_voice_id_26240511.mp3,Pria ini saudaramu?,1
192,common_voice_id_26240512.mp3,"Kenapa, Zahra, apa maksudmu?",1
193,common_voice_id_26240513.mp3,Roland terbunuh selama upaya pelarian; dia dicincang dan dimasak.,1
194,common_voice_id_26240514.mp3,Bentuk jamak masing-masing kata pada umumnya adalah “-os” dan “-as”.,1
195,common_voice_id_26240516.mp3,Aupark dan Aldi juga direncanakan.,1
196,common_voice_id_26240517.mp3,"Meski bukan dianggap sebagai spesies yang terancam punah, populasi manusia Jepang menurun.",1
197,common_voice_id_26240518.mp3,Rentang dengan kesalahan yang sama disebut pseudorange.,1
198,common_voice_id_26240519.mp3,Ibukotanya adalah Macenta.,1
199,common_voice_id_26240520.mp3,Ancaman biologis tersebut telah terkendali.,1
200,common_voice_id_26240521.mp3,"Kutus membentuk otoritas lokal bersama dengan kota lain, Kerugoya.",1
201,common_voice_id_26240523.mp3,Di ujung selatan pulau ini adalah Daerah Administratif Khusus Makau.,1
202,common_voice_id_26240524.mp3,Young adalah bowler kecepatan menengah kidal dan pemukul bola rendah yang cakap.,1
203,common_voice_id_26240525.mp3,Mereka surut dalam pemandangan tak terbatas ke segala arah.,1
204,common_voice_id_26240526.mp3,Kau hanya harus terlibat.,1
205,common_voice_id_26240527.mp3,Dan jika ya?,1
206,common_voice_id_26240528.mp3,"Omong-omong, di mana kit kamu?",1
207,common_voice_id_26240529.mp3,Jaringannya sedang menjalankan ekspansi dan pembaruan bakal pelanting.,1
208,common_voice_id_26240530.mp3,"Tiffee bertemu istrinya, Kelli, di Liberal, Kansas di mana ia bermain di liga musim gugur.",1
209,common_voice_id_26240531.mp3,Tidak satu pun yang di atas selalu menjadi pilihan di semua surat suara.,1
210,common_voice_id_26240532.mp3,Tapi jalan itu berputar dengan aneh!,1
211,common_voice_id_26240533.mp3,Saturnus adalah planet.,1
212,common_voice_id_26240534.mp3,Higgins dimakamkan di Mount View Cemetery di Olean.,1
213,common_voice_id_26240535.mp3,"AllMusic memberi peringkat ""Ball"" tiga dari lima bintang.",1
214,common_voice_id_26240536.mp3,Juno Awards dipresentasikan oleh Canadian Academy of Recording Arts and Sciences.,1
215,common_voice_id_26240537.mp3,"Tiga versi album dari lagu tersebut dirilis: Red, Green and Blue.",1
216,common_voice_id_26240538.mp3,"Namun, saat kariernya sedang tinggi, dia dipenjara selama sepuluh tahun.",1
217,common_voice_id_26240539.mp3,"Stefanie, yang pendiam, berkembang menjadi remaja pemberani yang mahir berbahasa Swahili.",1
218,common_voice_id_26240540.mp3,Nominalisme pada dasarnya bersifat anti-Realis.,1
219,common_voice_id_26240541.mp3,Saya ingin memesan tempat di restoran peringkat teratas di Idana.,1
220,common_voice_id_26240543.mp3,Terdapat industri kecil serta pertokoan.,1
221,common_voice_id_26240544.mp3,Terkadang ini digunakan sebagai bendera tidak resmi oleh kaum minoritas penutur bahasa Swedia di Finlandia.,1
222,common_voice_id_26240546.mp3,"Sisanya hampir semuanya ditulis untuk (dimainkan dengan) dua biola, satu viola, dan dua selo.",1
223,common_voice_id_26240547.mp3,Scarecrow duduk di atas takhta besar.,1
224,common_voice_id_26240567.mp3,"Setelah kematian William, Marot kembali ke Belanda di mana ia menjalani kehidupannya.",1
225,common_voice_id_26240578.mp3,Seperti yang dia katakan sendiri: Semua orang berpikir aku tidak berguna.,1
226,common_voice_id_26240579.mp3,Moore mengakhiri karier klubnya di Richmond.,1
227,common_voice_id_26240580.mp3,Dan Anda lebih menyukai sebuah pulau kanibal dan sebuah sabuk kartrid.,1
228,common_voice_id_26240601.mp3,Ellen Corby memenangkan Penghargaan Golden Globe untuk Aktris Pendukung Terbaik.,1
229,common_voice_id_26250557.mp3,"Tank ini juga sangat lincah, dan dengan mudah mengungguli Comet di sebagian besar tes.",1
230,common_voice_id_26250558.mp3,"Misalnya himpunan ""C"" diberikan.",1
231,common_voice_id_26250559.mp3,Kenapa kamu pergi?,1
232,common_voice_id_26250560.mp3,Aku ingin menambah Ryō Yamazaki ke daftar putar Sylvia Plath-ku.,1
233,common_voice_id_26250562.mp3,penempatan serampangan furnitur dan buku-buku setidaknya sangat membingungkan.,1
234,common_voice_id_26250592.mp3,"Dalam delapan pertarungan pertamanya, ia mencatat tujuh kemenangan dan satu kekalahan.",1
235,common_voice_id_26250593.mp3,Ini dapat ditulis dalam bentuk tensornya-tensor elektromagnetik.,1
236,common_voice_id_26250594.mp3,Seorang wanita memeriksa suatu perangkat.,1
237,common_voice_id_26250596.mp3,Aitken tuli sebagian dan menggunakan alat bantu dengar.,1
238,common_voice_id_26250597.mp3,Ini adalah kenangan dari era lain.,1
239,common_voice_id_26250598.mp3,"Dia dikebumikan di Pemakaman Green-Wood, Brooklyn, New York.",1
240,common_voice_id_26250599.mp3,"Salah satu konsesi di sepanjang tanah genting itu adalah ""China Town"".",1
241,common_voice_id_26250601.mp3,Bisa dibilang jika ini adalah musim penuh terbaiknya.,1
242,common_voice_id_26250602.mp3,"Pada saat itu, patroli militer mencari Arias hingga penjuru kota.",1
243,common_voice_id_26250603.mp3,Dia adalah salah satu pendiri Perhimpunan Penyelamatan Korban Tenggelam Kerajaan.,1
244,common_voice_id_26250605.mp3,"Distilasi beku, di sisi lain, tidak menghilangkan alkohol fusel.",1
245,common_voice_id_26250635.mp3,"Ia merupakan penduduk asli Nenagh, County Tipperary.",1
246,common_voice_id_26250636.mp3,Perkelahian dimulai tanpa insiden lebih jauh.,1
247,common_voice_id_26250637.mp3,Ini disebut punkah di bahasa Hindustan.,1
248,common_voice_id_26250638.mp3,Saya memahami pokok yang ingin Anda sampaikan.,1
249,common_voice_id_26250642.mp3,Ia kemudian terpilih sebagai salah satu Fellowship di Trinity.,1
250,common_voice_id_26250643.mp3,"Namun, lelaki berjenggot itu telah menembakkan senapannya.",1
251,common_voice_id_26250644.mp3,"Cerita itu dimulai dengan kematian kakeknya, Edmund Collins.",1
252,common_voice_id_26250647.mp3,Lulusan Sekolah Katedral Turku memenuhi syarat untuk diterima di universitas.,1
253,common_voice_id_26250648.mp3,Jajaran pemainnya saat ini yang paling lama dan paling stabil dalam sejarah band tersebut.,1
254,common_voice_id_26250652.mp3,Masalah etika lainnya adalah memberikan keterangan yang salah atau menyesatkan.,1
255,common_voice_id_26250657.mp3,Semua anggota Rollerskate Skinny telah beralih ke proyek musik lain.,1
256,common_voice_id_26250659.mp3,Seorang pria berjalan masuk ke bangunan.,1
257,common_voice_id_26250663.mp3,Tim ini juga pindah ke arena baru yaitu Staples Center.,1
258,common_voice_id_26250665.mp3,Dua anak berdiri di antara dua mobil merah.,1
259,common_voice_id_26250667.mp3,"Branford, Wynton, Delfeayo, dan Jason juga musisi jaz.",1
260,common_voice_id_26250669.mp3,Dia membawa bantalan itu dan menggantinya.,1
261,common_voice_id_26250670.mp3,Saat ini ada appr.,1
262,common_voice_id_26250672.mp3,Errett dan saudara perempuannya benar-benar ahli matematika.,1
263,common_voice_id_26250673.mp3,Haemonetics mulai memproduksi wadah dan tas yang diperlukan untuk pengumpulan darah.,1
264,common_voice_id_26250675.mp3,Masalah ini memaksa banyak penduduk untuk melarikan diri dari kota.,1
265,common_voice_id_26250708.mp3,Salah satu kota yang paling dikenalnya untuk merencanakan pekerjaan adalah Islamabad.,1
266,common_voice_id_26250709.mp3,Bangunan ini telah berdiri selama puluhan tahun.,1
267,common_voice_id_26250710.mp3,"Pada tahun-tahun berikutnya, sejumlah daerah juga dianeksasi ke Armenia.",1
268,common_voice_id_26250711.mp3,"Seorang anak laki-laki bercelana pendek sedang berdiri, sambil menonton penampil di atas panggung pada sebuah pertunjukan kecil.",1
269,common_voice_id_26250713.mp3,"""Dia perlu satu minggu untuk menyelesaikan seluas satu kaki"", menurut penulis biografinya, Baldinucci.",1
270,common_voice_id_26250714.mp3,Bisnis Conway pun segera ambruk dan dia menjadi pecandu minuman keras.,1
271,common_voice_id_26250715.mp3,"Jean-Claude Schmitt berkontribusi dalam beberapa buku, artikel, dan ensiklopedia tentang topik ini dan yang berhubungan.",1
272,common_voice_id_26250716.mp3,Hampir semua residennya awalnya dipekerjakan di industri agrikultur.,1
273,common_voice_id_26250718.mp3,"“Ya, Tuhan!” teriak si bebek.",1
